1670579286,19.18,50.457393, 3.925227
1670579646,17.57,50.457394, 3.925231
1670580006,17.95,50.457393, 3.925235
1670580365,18.49,50.457393, 3.925236
1670580725,18.86,50.457392, 3.925238
1670581085,19.00,50.457389, 3.925240
1670581445,18.50,50.457324, 3.925401
1670581806,18.39,50.457323, 3.925401
1670582165,18.74,50.457322, 3.925402
1670582525,19.03,50.457321, 3.925401
1670582885,19.27,50.457323, 3.925402
1670583245,19.46,50.457322, 3.925403
1670583605,19.63,50.457322, 3.925402
1670583966,19.77,50.457321, 3.925403
1670584326,19.92,50.457321, 3.925403
1670584686,19.93,50.457319, 3.925404
1670585405,20.13,50.457319, 3.925404
1670585764,20.19,50.457319, 3.925404
1670586124,20.30,50.457319, 3.925404
1670586485,20.33,50.457556, 3.924969
1670586845,20.35,50.457186, 3.925401
1670587205,20.38,50.457191, 3.925391
1670587565,20.42,50.457192, 3.925395
1670587925,20.44,50.457194, 3.925395
1670588285,20.51,50.457198, 3.925398
1670588645,20.54,50.457202, 3.925399
1670589005,20.54,50.457205, 3.925398
1670589365,20.58,50.457206, 3.925400
1670589725,20.55,50.457206, 3.925400
1670590085,20.50,50.457207, 3.925397
1670590445,20.54,50.457216, 3.925379
1670590805,20.63,50.457216, 3.925379
1670591165,20.68,50.457221, 3.925368
1670591525,20.55,50.457231, 3.925364
1670591885,20.63,50.457233, 3.925363
1670592245,20.68,50.457233, 3.925363
1670592605,20.72,50.457233, 3.925363
1670592965,20.74,50.457236, 3.925358
1670593325,20.75,50.457236, 3.925358
1670593685,20.79,50.457236, 3.925358
1670594045,20.81,50.457170, 3.925387
1670594411,20.81,50.457216, 3.925337
1670594765,20.82,50.457244, 3.925335
1670595125,20.80,50.457244, 3.925335
1670595485,20.82,50.457454, 3.925309
1670595845,24.02,50.457484, 3.925348
1670596205,36.11,50.457480, 3.925344
1670596565,41.56,50.457480, 3.925343
1670596925,44.62,50.457479, 3.925341
1670597285,44.99,50.457468, 3.925344
1670597645,45.96,50.457467, 3.925344
1670598005,45.62,50.457455, 3.925341
1670598365,46.18,50.457450, 3.925339
1670598725,45.71,50.457450, 3.925336
1670599085,46.24,50.457450, 3.925336
1670599445,46.19,50.457451, 3.925334
1670599805,46.27,50.457439, 3.925335
1670600165,46.70,50.457436, 3.925336
1670600525,46.11,50.457435, 3.925336
1670600885,46.72,50.457434, 3.925335
1670601245,46.22,50.457445, 3.925333
1670601605,46.66,50.457445, 3.925333
1670601965,46.07,50.457446, 3.925332
1670602325,46.72,50.457446, 3.925331
1670602685,45.88,50.457444, 3.925333
1670603045,46.55,50.457442, 3.925334
1670603405,45.86,50.457442, 3.925335
1670603765,46.50,50.457442, 3.925335
1670604125,45.83,50.457443, 3.925335
1670604485,46.32,50.457443, 3.925335
1670604845,45.71,50.457443, 3.925335
1670605205,46.14,50.457443, 3.925335
1670605566,45.70,50.457443, 3.925335
1670605928,46.04,50.457443, 3.925335
1670606286,45.75,50.457443, 3.925335
1670606645,46.00,50.457443, 3.925335
1670607005,45.68,50.457443, 3.925335
1670607365,46.04,50.457206, 3.925340
1670607725,45.75,50.457240, 3.925335
1670608085,45.93,50.457283, 3.925309
1670608445,46.04,50.457283, 3.925309
1670608805,45.81,50.457368, 3.925216
1670609164,46.38,50.457403, 3.925205
1670609524,45.82,50.457398, 3.925215
1670609884,46.49,50.457408, 3.925211
1670610245,45.96,50.457410, 3.925218
1670610604,46.47,50.457409, 3.925222
1670610964,46.19,50.457408, 3.925223
1670611324,46.38,50.457404, 3.925227
1670611684,46.46,50.457404, 3.925226
1670612044,46.18,50.457401, 3.925225
1670612404,46.71,50.457398, 3.925225
1670612764,46.03,50.457397, 3.925225
1670613124,46.76,50.457395, 3.925228
1670613484,46.10,50.457396, 3.925227
1670613844,46.81,50.457396, 3.925227
1670614205,46.06,50.457396, 3.925227
1670614565,46.82,50.457149, 3.925359
1670614925,46.05,50.457147, 3.925402
1670615285,46.86,50.457151, 3.925397
1670615645,46.21,50.457146, 3.925368
1670616005,46.85,50.457145, 3.925364
1670616365,46.50,50.457149, 3.925368
1670616725,46.79,50.457159, 3.925360
1670617085,46.76,50.457180, 3.925369
1670617445,46.65,50.457181, 3.925366
1670617808,46.99,50.457181, 3.925363
1670618165,46.53,50.457214, 3.925363
1670618525,47.00,50.457218, 3.925362
1670618885,46.49,50.457231, 3.925360
1670619245,47.12,50.457241, 3.925360
1670619605,46.44,50.457245, 3.925359
1670619965,47.14,50.457249, 3.925357
1670620325,46.69,50.457259, 3.925355
1670620685,46.87,50.457281, 3.925354
1670621045,47.05,50.457284, 3.925353
1670621405,46.57,50.457284, 3.925353
1670621765,47.17,50.457298, 3.925346
1670622125,46.51,50.457301, 3.925344
1670622485,47.21,50.457303, 3.925341
1670622845,46.86,50.457307, 3.925336
1670623205,47.05,50.457308, 3.925335
