1670579285,18.82,50.457393, 3.925227
1670579645,17.57,50.457394, 3.925231
1670580005,17.96,50.457393, 3.925235
1670580364,18.42,50.457393, 3.925236
1670580724,18.77,50.457392, 3.925238
1670581084,18.74,50.457389, 3.925240
1670581444,18.58,50.457324, 3.925401
1670581804,18.38,50.457323, 3.925401
1670582164,18.44,50.457322, 3.925402
1670582524,18.62,50.457321, 3.925401
1670582884,18.78,50.457323, 3.925402
1670583244,18.97,50.457322, 3.925403
1670583604,19.13,50.457322, 3.925402
1670583964,19.28,50.457321, 3.925403
1670584324,19.41,50.457321, 3.925403
1670584684,19.44,50.457319, 3.925404
1670585403,19.73,50.457319, 3.925404
1670585763,19.80,50.457319, 3.925404
1670586123,19.89,50.457319, 3.925404
1670586483,19.95,50.457556, 3.924969
1670586843,20.01,50.457186, 3.925401
1670587203,20.05,50.457191, 3.925391
1670587563,20.09,50.457192, 3.925395
1670587924,20.15,50.457194, 3.925395
1670588284,20.18,50.457198, 3.925398
1670588644,20.23,50.457202, 3.925399
1670589003,20.27,50.457205, 3.925398
1670589364,20.28,50.457206, 3.925400
1670589724,20.28,50.457206, 3.925400
1670590084,20.29,50.457207, 3.925397
1670590444,20.31,50.457216, 3.925379
1670590804,20.31,50.457216, 3.925379
1670591164,20.36,50.457221, 3.925368
1670591524,20.33,50.457231, 3.925364
1670591884,20.38,50.457233, 3.925363
1670592244,20.41,50.457233, 3.925363
1670592604,20.42,50.457233, 3.925363
1670592964,20.46,50.457236, 3.925358
1670593324,20.50,50.457236, 3.925358
1670593684,20.50,50.457236, 3.925358
1670594044,20.50,50.457170, 3.925387
1670594409,20.54,50.457216, 3.925337
1670594764,20.54,50.457244, 3.925335
1670595124,20.58,50.457244, 3.925335
1670595484,20.58,50.457454, 3.925309
1670595844,20.60,50.457484, 3.925348
1670596204,20.60,50.457480, 3.925344
1670596564,20.63,50.457480, 3.925343
1670596924,20.62,50.457479, 3.925341
1670597284,20.63,50.457468, 3.925344
1670597644,20.64,50.457467, 3.925344
1670598004,20.61,50.457455, 3.925341
1670598364,20.60,50.457450, 3.925339
1670598724,20.61,50.457450, 3.925336
1670599084,20.63,50.457450, 3.925336
1670599444,20.62,50.457451, 3.925334
1670599804,20.62,50.457439, 3.925335
1670600164,20.63,50.457436, 3.925336
1670600524,20.60,50.457435, 3.925336
1670600884,20.59,50.457434, 3.925335
1670601244,20.59,50.457445, 3.925333
1670601604,20.62,50.457445, 3.925333
1670601964,20.61,50.457446, 3.925332
1670602324,20.62,50.457446, 3.925331
1670602684,20.60,50.457444, 3.925333
1670603044,20.61,50.457442, 3.925334
1670603404,20.59,50.457442, 3.925335
1670603764,20.62,50.457442, 3.925335
1670604124,20.59,50.457443, 3.925335
1670604484,20.55,50.457443, 3.925335
1670604844,20.57,50.457443, 3.925335
1670605204,20.58,50.457443, 3.925335
1670605565,20.59,50.457443, 3.925335
1670605926,20.55,50.457443, 3.925335
1670606285,20.53,50.457443, 3.925335
1670606644,20.51,50.457443, 3.925335
1670607004,20.48,50.457443, 3.925335
